date,state,death,negative,positive,totalTestResults
2020-07-24,VA,2067.0,,82364.0,987188.0
2020-07-24,VI,7.0,7500.0,336.0,7836.0
2020-07-24,VT,56.0,85177.0,1384.0,109744.0
2020-07-24,WA,1482.0,,53809.0,1003710.0
2020-07-24,WI,885.0,795280.0,50727.0,1118188.0
2020-07-24,WV,103.0,247478.0,5695.0,253173.0
2020-07-24,WY,25.0,45823.0,2405.0,74829.0
2020-07-23,AK,19.0,,2203.0,189509.0
2020-07-23,AL,1397.0,545315.0,74212.0,618011.0
2020-07-23,AR,386.0,410221.0,36259.0,445467.0
2020-07-23,AS,0.0,1037.0,0.0,1037.0
2020-07-23,AZ,3063.0,669769.0,152944.0,1208695.0
2020-07-23,CA,8027.0,,425616.0,6778304.0
2020-07-23,CO,1786.0,428563.0,42314.0,594731.0
2020-07-23,CT,4410.0,,48232.0,761800.0
2020-07-23,DC,581.0,,11571.0,162021.0
2020-07-23,DE,529.0,148427.0,13924.0,226065.0
2020-07-23,FL,5632.0,2821074.0,383749.0,3830539.0
2020-07-23,GA,3360.0,,156588.0,1353907.0
2020-07-23,GU,5.0,19132.0,332.0,19464.0
2020-07-23,HI,25.0,107378.0,1435.0,132740.0
2020-07-23,IA,818.0,395652.0,40634.0,436286.0
2020-07-23,ID,135.0,140504.0,16322.0,155825.0
2020-07-23,IL,7560.0,2221268.0,168100.0,2389368.0
2020-07-23,IN,2880.0,606681.0,59602.0,883439.0
2020-07-23,KS,308.0,244582.0,24104.0,268686.0
2020-07-23,KY,684.0,,25147.0,523530.0
2020-07-23,LA,3686.0,1073218.0,101650.0,1174868.0
2020-07-23,MA,8484.0,971605.0,114647.0,1452393.0
2020-07-23,MD,3409.0,708205.0,80836.0,1010681.0
2020-07-23,ME,118.0,143938.0,3737.0,147675.0
2020-07-23,MI,6395.0,1502293.0,84431.0,1586724.0
2020-07-23,MN,1601.0,856594.0,48721.0,905315.0
2020-07-23,MO,1179.0,565584.0,37700.0,769616.0
2020-07-23,MP,2.0,11300.0,38.0,11338.0
2020-07-23,MS,1436.0,355959.0,48053.0,404012.0
2020-07-23,MT,43.0,143308.0,2910.0,146218.0
2020-07-23,NC,1726.0,1416782.0,106893.0,1523675.0
2020-07-23,ND,101.0,135323.0,5481.0,268233.0
2020-07-23,NE,311.0,222087.0,23486.0,311679.0
2020-07-23,NH,402.0,140584.0,6295.0,210911.0
2020-07-23,NJ,15581.0,1681751.0,179813.0,1861564.0
2020-07-23,NM,596.0,478822.0,18163.0,496985.0
2020-07-23,NV,709.0,374217.0,39919.0,579242.0
2020-07-23,NY,25081.0,,409697.0,5368338.0
2020-07-23,OH,3256.0,,80186.0,1332906.0
2020-07-23,OK,477.0,485206.0,27969.0,513175.0
2020-07-23,OR,269.0,337401.0,15393.0,557614.0
2020-07-23,PA,7079.0,981259.0,104358.0,1379604.0
2020-07-23,PR,188.0,305972.0,4574.0,310546.0
2020-07-23,RI,1001.0,171191.0,18148.0,330072.0
2020-07-23,SC,1334.0,541868.0,76606.0,618474.0
2020-07-23,SD,121.0,94393.0,8143.0,102536.0
2020-07-23,TN,925.0,1208998.0,86987.0,1295985.0
2020-07-23,TX,4521.0,,361125.0,3989546.0
2020-07-23,UT,267.0,453883.0,36099.0,586630.0
2020-07-23,VA,2054.0,,81237.0,969145.0
2020-07-23,VI,7.0,7500.0,336.0,7836.0
2020-07-23,VT,56.0,84113.0,1379.0,108130.0
2020-07-23,WA,1468.0,,52782.0,988535.0
2020-07-23,WI,885.0,778842.0,49669.0,1094528.0
2020-07-23,WV,103.0,245522.0,5550.0,251072.0
2020-07-23,WY,25.0,45823.0,2347.0,74064.0
2020-07-22,AK,19.0,,2139.0,185333.0
2020-07-22,AL,1364.0,537675.0,71813.0,608088.0
2020-07-22,AR,380.0,404980.0,35246.0,439635.0
2020-07-22,AS,0.0,1037.0,0.0,1037.0
2020-07-22,AZ,2974.0,663372.0,150609.0,1190282.0
2020-07-22,CA,7870.0,,413576.0,6664419.0
2020-07-22,CO,1771.0,423713.0,41698.0,585551.0
2020-07-22,CT,4406.0,,48223.0,747508.0
2020-07-22,DC,580.0,,11529.0,159572.0
2020-07-22,DE,527.0,145641.0,13792.0,224096.0
2020-07-22,FL,5459.0,2775092.0,373637.0,3750496.0
2020-07-22,GA,3335.0,,152302.0,1333343.0
2020-07-22,GU,5.0,18752.0,330.0,19082.0
2020-07-22,HI,24.0,106764.0,1418.0,130126.0
2020-07-22,IA,808.0,386643.0,39793.0,426436.0
2020-07-22,ID,126.0,138149.0,15822.0,153009.0
2020-07-22,IL,7540.0,2183186.0,166476.0,2349662.0
2020-07-22,IN,2863.0,595740.0,58673.0,867123.0
2020-07-22,KS,308.0,244582.0,24104.0,268686.0
2020-07-22,KY,677.0,,24540.0,517871.0
2020-07-22,LA,3670.0,1053547.0,99354.0,1152901.0
2020-07-22,MA,8468.0,955742.0,114320.0,1432182.0
2020-07-22,MD,3405.0,702661.0,80172.0,994637.0
2020-07-22,ME,118.0,141295.0,3723.0,145018.0
2020-07-22,MI,6388.0,1475883.0,83730.0,1559613.0
2020-07-22,MN,1592.0,840590.0,47961.0,888551.0
2020-07-22,MO,1159.0,553397.0,36063.0,749051.0
2020-07-22,MP,2.0,12707.0,38.0,12745.0
2020-07-22,MS,1423.0,355959.0,47071.0,403030.0
2020-07-22,MT,42.0,140705.0,2813.0,143518.0
2020-07-22,NC,1698.0,1386819.0,105001.0,1491820.0
2020-07-22,ND,100.0,133899.0,5356.0,264021.0
2020-07-22,NE,310.0,219431.0,23190.0,307468.0
2020-07-22,NH,400.0,139276.0,6262.0,207241.0
2020-07-22,NJ,15557.0,1663284.0,179519.0,1842803.0
2020-07-22,NM,591.0,471506.0,17828.0,489334.0
2020-07-22,NV,704.0,365651.0,38657.0,567180.0
2020-07-22,NY,25068.0,,408886.0,5298640.0
2020-07-22,OH,3235.0,,78742.0,1308662.0
2020-07-22,OK,474.0,478297.0,27301.0,505598.0
2020-07-22,OR,269.0,330124.0,15139.0,539636.0
2020-07-22,PA,7063.0,968081.0,103396.0,1358246.0
2020-07-22,PR,185.0,255766.0,4330.0,260096.0
2020-07-22,RI,997.0,168794.0,18062.0,326177.0
2020-07-22,SC,1285.0,534118.0,75042.0,609160.0
2020-07-22,SD,119.0,92981.0,8077.0,101058.0
2020-07-22,TN,888.0,1179411.0,84417.0,1263828.0
2020-07-22,TX,4348.0,,351618.0,3927752.0
2020-07-22,UT,260.0,448145.0,35578.0,578335.0
2020-07-22,VA,2051.0,,80393.0,951174.0
2020-07-22,VI,7.0,7146.0,320.0,7466.0
2020-07-22,VT,56.0,83412.0,1368.0,107034.0
2020-07-22,WA,1465.0,,51686.0,974082.0
2020-07-22,WI,872.0,764630.0,48583.0,1074345.0
2020-07-22,WV,101.0,237181.0,5206.0,242387.0
2020-07-22,WY,25.0,41927.0,2288.0,73096.0
2020-07-21,AK,18.0,,2045.0,178626.0
2020-07-21,AL,1303.0,530023.0,70358.0,599098.0
2020-07-21,AR,374.0,404980.0,34655.0,439635.0
2020-07-21,AS,0.0,1037.0,0.0,1037.0
2020-07-21,AZ,2918.0,658983.0,148683.0,1171347.0
2020-07-21,CA,7755.0,,400769.0,6536932.0
2020-07-21,CO,1763.0,416343.0,41059.0,574162.0
2020-07-21,CT,4406.0,,48096.0,733689.0
2020-07-21,DC,580.0,,11427.0,155711.0
2020-07-21,DE,525.0,144601.0,13746.0,220677.0
2020-07-21,FL,5319.0,2729916.0,363973.0,3661911.0
2020-07-21,GA,3254.0,,148988.0,1311317.0
2020-07-21,GU,5.0,18430.0,327.0,18757.0
2020-07-21,HI,24.0,105390.0,1393.0,128458.0
2020-07-21,IA,802.0,382959.0,39474.0,422433.0
2020-07-21,ID,122.0,135805.0,15266.0,150142.0
2020-07-21,IL,7517.0,2145151.0,164878.0,2310029.0
2020-07-21,IN,2846.0,586889.0,57916.0,850089.0
2020-07-21,KS,307.0,238197.0,23334.0,261531.0
2020-07-21,KY,674.0,,24060.0,507549.0
2020-07-21,LA,3608.0,1026379.0,96583.0,1122962.0
2020-07-21,MA,8450.0,945148.0,114033.0,1413854.0
2020-07-21,MD,3402.0,684822.0,79545.0,973616.0
2020-07-21,ME,118.0,138520.0,3723.0,142243.0
2020-07-21,MI,6382.0,1446316.0,83059.0,1529375.0
2020-07-21,MN,1588.0,829402.0,47457.0,876859.0
2020-07-21,MO,1143.0,545558.0,34762.0,739140.0
2020-07-21,MP,2.0,11055.0,38.0,11093.0
2020-07-21,MS,1389.0,349674.0,45524.0,395198.0
2020-07-21,MT,40.0,138290.0,2712.0,141002.0
2020-07-21,NC,1668.0,1356136.0,102861.0,1458997.0
2020-07-21,ND,98.0,132086.0,5197.0,259986.0
2020-07-21,NE,306.0,215594.0,22847.0,300777.0
2020-07-21,NH,398.0,138573.0,6249.0,205035.0
2020-07-21,NJ,15533.0,1640699.0,179076.0,1819775.0
2020-07-21,NM,588.0,464014.0,17517.0,481531.0
2020-07-21,NV,676.0,361294.0,37528.0,555374.0
2020-07-21,NY,25058.0,,408181.0,5230981.0
2020-07-21,OH,3219.0,,77215.0,1285976.0
2020-07-21,OK,461.0,472057.0,26326.0,498383.0
2020-07-21,OR,262.0,325197.0,14847.0,531681.0
2020-07-21,PA,7038.0,952998.0,102765.0,1335353.0
2020-07-21,PR,180.0,255766.0,4255.0,260021.0
2020-07-21,RI,996.0,166978.0,17986.0,321849.0
2020-07-21,SC,1221.0,525356.0,73337.0,598693.0
2020-07-21,SD,118.0,91826.0,8019.0,99845.0
2020-07-21,TN,871.0,1156289.0,81944.0,1238233.0
2020-07-21,TX,4151.0,,341739.0,3863650.0
2020-07-21,UT,251.0,442615.0,35012.0,570382.0
2020-07-21,VA,2048.0,,79371.0,937148.0
2020-07-21,VI,6.0,6853.0,308.0,7161.0
2020-07-21,VT,56.0,82450.0,1366.0,105576.0
2020-07-21,WA,1453.0,,50686.0,958315.0
2020-07-21,WI,866.0,750562.0,47836.0,1052376.0
2020-07-21,WV,101.0,235127.0,5199.0,240326.0
2020-07-21,WY,25.0,41927.0,2238.0,71829.0
2020-07-20,AK,18.0,,1955.0,175586.0
2020-07-20,AL,1291.0,524897.0,68891.0,592608.0
2020-07-20,AR,357.0,398889.0,33927.0,432816.0
2020-07-20,AS,0.0,1037.0,0.0,1037.0
2020-07-20,AZ,2784.0,648340.0,145183.0,1152482.0
2020-07-20,CA,7694.0,,391538.0,6414321.0
2020-07-20,CO,1758.0,410733.0,40566.0,565299.0
2020-07-20,CT,4406.0,,48055.0,720641.0
2020-07-20,DC,579.0,,11339.0,151740.0
2020-07-20,DE,523.0,139476.0,13519.0,216664.0
2020-07-20,FL,5183.0,2691712.0,354710.0,3595456.0
2020-07-20,GA,3176.0,,145575.0,1289281.0
2020-07-20,GU,5.0,18252.0,319.0,18571.0
2020-07-20,HI,24.0,104575.0,1381.0,127218.0
2020-07-20,IA,797.0,379378.0,39166.0,418544.0
2020-07-20,ID,119.0,133015.0,14873.0,146994.0
2020-07-20,IL,7494.0,2116361.0,163923.0,2280284.0
2020-07-20,IN,2825.0,578454.0,57206.0,832400.0
2020-07-20,KS,307.0,238197.0,23334.0,261531.0
2020-07-20,KY,671.0,,23414.0,493068.0
2020-07-20,LA,3572.0,1008032.0,94892.0,1102924.0
2020-07-20,MA,8433.0,937492.0,113789.0,1394144.0
2020-07-20,MD,3382.0,670594.0,78685.0,953066.0
2020-07-20,ME,117.0,135511.0,3711.0,139222.0
2020-07-20,MI,6373.0,1424394.0,82395.0,1506789.0
2020-07-20,MN,1585.0,820303.0,47107.0,867410.0
2020-07-20,MO,1132.0,538288.0,33624.0,728137.0
2020-07-20,MP,2.0,11055.0,37.0,11092.0
2020-07-20,MS,1358.0,346086.0,43889.0,389975.0
2020-07-20,MT,39.0,136421.0,2621.0,139042.0
2020-07-20,NC,1642.0,1322842.0,101046.0,1423888.0
2020-07-20,ND,97.0,130852.0,5115.0,256413.0
2020-07-20,NE,301.0,212313.0,22583.0,296371.0
2020-07-20,NH,398.0,137175.0,6203.0,203205.0
2020-07-20,NJ,15510.0,1625911.0,178723.0,1804634.0
2020-07-20,NM,578.0,459282.0,17215.0,476497.0
2020-07-20,NV,648.0,358708.0,36713.0,546553.0
2020-07-20,NY,25056.0,,407326.0,5164812.0
2020-07-20,OH,3189.0,,76168.0,1267448.0
2020-07-20,OK,452.0,450675.0,25433.0,476108.0
2020-07-20,OR,260.0,321011.0,14579.0,524095.0
2020-07-20,PA,7018.0,938175.0,101738.0,1312224.0
2020-07-20,PR,180.0,255766.0,4011.0,259777.0
2020-07-20,RI,995.0,165721.0,17904.0,319187.0
2020-07-20,SC,1164.0,516871.0,71445.0,588316.0
2020-07-20,SD,118.0,90711.0,7943.0,98654.0
2020-07-20,TN,847.0,1135413.0,79754.0,1215167.0
2020-07-20,TX,4020.0,,332434.0,3795340.0
2020-07-20,UT,247.0,437529.0,34526.0,562823.0
2020-07-20,VA,2031.0,,78375.0,917501.0
2020-07-20,VI,6.0,6617.0,304.0,6921.0
2020-07-20,VT,56.0,81504.0,1359.0,104242.0
2020-07-20,WA,1447.0,,50343.0,941258.0
2020-07-20,WI,853.0,737191.0,46675.0,1034736.0
2020-07-20,WV,100.0,229838.0,5142.0,234980.0
2020-07-20,WY,24.0,41927.0,2187.0,70337.0
2020-07-19,AK,18.0,,1882.0,173010.0
2020-07-19,AL,1287.0,518522.0,67011.0,584387.0
2020-07-19,AR,357.0,386638.0,32533.0,419171.0
2020-07-19,AS,0.0,1037.0,0.0,1037.0
2020-07-19,AZ,2761.0,642355.0,143624.0,1145119.0
2020-07-19,CA,7685.0,,384692.0,6286852.0
2020-07-19,CO,1752.0,402027.0,40142.0,552916.0
2020-07-19,CT,4396.0,,47893.0,714544.0
2020-07-19,DC,578.0,,11261.0,147765.0
2020-07-19,DE,523.0,139476.0,13519.0,211955.0
2020-07-19,FL,5091.0,2652594.0,344305.0,3526542.0
2020-07-19,GA,3173.0,,143123.0,1272839.0
2020-07-19,GU,5.0,17938.0,315.0,18253.0
2020-07-19,HI,24.0,103281.0,1354.0,125235.0
2020-07-19,IA,794.0,376768.0,38723.0,415491.0
2020-07-19,ID,119.0,131884.0,14302.0,145303.0
2020-07-19,IL,7488.0,2082936.0,162750.0,2245686.0
2020-07-19,IN,2822.0,570309.0,56571.0,828193.0
2020-07-19,KS,299.0,227388.0,21965.0,249353.0
2020-07-19,KY,670.0,,23161.0,491658.0
2020-07-19,LA,3543.0,977598.0,91706.0,1069304.0
2020-07-19,MA,8431.0,927001.0,113534.0,1376714.0
2020-07-19,MD,3377.0,661654.0,78131.0,938311.0
2020-07-19,ME,117.0,133750.0,3687.0,137437.0
2020-07-19,MI,6366.0,1402591.0,81868.0,1484459.0
2020-07-19,MN,1581.0,806984.0,46204.0,853188.0
2020-07-19,MO,1129.0,525985.0,33094.0,709043.0
2020-07-19,MP,2.0,10664.0,37.0,10701.0
2020-07-19,MS,1355.0,335439.0,42638.0,378077.0
2020-07-19,MT,37.0,130626.0,2533.0,133159.0
2020-07-19,NC,1634.0,1295086.0,99778.0,1394864.0
2020-07-19,ND,96.0,128835.0,5009.0,250904.0
2020-07-19,NE,301.0,209920.0,22481.0,293481.0
2020-07-19,NH,398.0,137175.0,6203.0,200204.0
2020-07-19,NJ,15500.0,1614354.0,178522.0,1792876.0
2020-07-19,NM,571.0,452244.0,16971.0,469215.0
2020-07-19,NV,647.0,354023.0,35765.0,543833.0
2020-07-19,NY,25048.0,,406807.0,5115470.0
2020-07-19,OH,3174.0,,74932.0,1245113.0
2020-07-19,OK,451.0,450675.0,25265.0,475940.0
2020-07-19,OR,257.0,316644.0,14149.0,516504.0
2020-07-19,PA,7015.0,926352.0,101027.0,1294445.0
2020-07-19,PR,178.0,255766.0,3791.0,259557.0
2020-07-19,RI,990.0,161408.0,17793.0,316540.0
2020-07-19,SC,1155.0,507400.0,69986.0,577386.0
2020-07-19,SD,118.0,90181.0,7906.0,98087.0
2020-07-19,TN,843.0,1119182.0,78115.0,1197297.0
2020-07-19,TX,3958.0,,325030.0,3774010.0
2020-07-19,UT,243.0,433096.0,34117.0,556545.0
2020-07-19,VA,2027.0,,77430.0,910003.0
2020-07-19,VI,6.0,6587.0,297.0,6884.0
2020-07-19,VT,56.0,80178.0,1349.0,102452.0
2020-07-19,WA,1444.0,,49808.0,923531.0
2020-07-19,WI,851.0,730902.0,45948.0,1018322.0
2020-07-19,WV,100.0,225946.0,5042.0,230988.0
2020-07-19,WY,24.0,41927.0,2126.0,68082.0
2020-07-18,AK,18.0,,1799.0,168363.0
2020-07-18,AL,1286.0,509261.0,65234.0,573441.0
2020-07-18,AR,353.0,381243.0,31762.0,413005.0
2020-07-18,AS,0.0,1037.0,0.0,1037.0
2020-07-18,AZ,2730.0,630726.0,141265.0,1132328.0
2020-07-18,CA,7595.0,,375363.0,6167218.0
2020-07-18,CO,1752.0,396150.0,39788.0,543670.0
2020-07-18,CT,4396.0,,47893.0,710591.0
2020-07-18,DC,578.0,,11194.0,144955.0
2020-07-18,DE,523.0,137328.0,13429.0,208030.0
2020-07-18,FL,5002.0,2594419.0,331920.0,3424946.0
2020-07-18,GA,3168.0,,139872.0,1244571.0
2020-07-18,GU,5.0,17938.0,315.0,18253.0
2020-07-18,HI,23.0,101661.0,1334.0,122867.0
2020-07-18,IA,787.0,365822.0,37907.0,403729.0
2020-07-18,ID,118.0,128753.0,13752.0,141636.0
2020-07-18,IL,7483.0,2051788.0,161785.0,2213573.0
2020-07-18,IN,2820.0,558801.0,55654.0,820953.0
2020-07-18,KS,299.0,227388.0,21965.0,249353.0
2020-07-18,KY,667.0,,22184.0,489145.0
2020-07-18,LA,3509.0,955350.0,88590.0,1043940.0
2020-07-18,MA,8419.0,913595.0,113238.0,1369098.0
2020-07-18,MD,3368.0,643780.0,77206.0,909412.0
2020-07-18,ME,117.0,131283.0,3646.0,134929.0
2020-07-18,MI,6364.0,1374740.0,81338.0,1456078.0
2020-07-18,MN,1578.0,790492.0,45470.0,835962.0
2020-07-18,MO,1130.0,518628.0,32248.0,696291.0
2020-07-18,MP,2.0,10664.0,37.0,10701.0
2020-07-18,MS,1346.0,335439.0,41846.0,377285.0
2020-07-18,MT,37.0,129408.0,2471.0,131879.0
2020-07-18,NC,1629.0,1281185.0,97958.0,1379143.0
2020-07-18,ND,94.0,126608.0,4896.0,245492.0
2020-07-18,NE,301.0,208790.0,22361.0,290645.0
2020-07-18,NH,395.0,135621.0,6165.0,197057.0
2020-07-18,NJ,15492.0,1604636.0,178529.0,1783165.0
2020-07-18,NM,569.0,443928.0,16736.0,460664.0
2020-07-18,NV,646.0,348060.0,34477.0,536657.0
2020-07-18,NY,25035.0,,406305.0,5069266.0
2020-07-18,OH,3132.0,,73822.0,1218753.0
2020-07-18,OK,451.0,450675.0,25056.0,475731.0
2020-07-18,OR,254.0,310393.0,13802.0,505871.0
2020-07-18,PA,7007.0,912486.0,100241.0,1273733.0
2020-07-18,PR,178.0,255766.0,3461.0,259227.0
2020-07-18,RI,990.0,161408.0,17793.0,313327.0
2020-07-18,SC,1135.0,494381.0,67612.0,561993.0
2020-07-18,SD,116.0,89385.0,7862.0,97247.0
2020-07-18,TN,838.0,1097316.0,76336.0,1173652.0
2020-07-18,TX,3865.0,,317730.0,3736854.0
2020-07-18,UT,243.0,428174.0,33332.0,549505.0
2020-07-18,VA,2025.0,,76373.0,897264.0
2020-07-18,VI,6.0,6239.0,283.0,6522.0
2020-07-18,VT,56.0,78121.0,1339.0,99757.0
2020-07-18,WA,1434.0,,48900.0,918320.0
2020-07-18,WI,850.0,723643.0,45099.0,998378.0
2020-07-18,WV,100.0,220617.0,4894.0,225511.0
2020-07-18,WY,24.0,41927.0,2108.0,67836.0
2020-07-17,AK,17.0,,1737.0,165414.0
2020-07-17,AL,1265.0,500024.0,63091.0,562135.0
2020-07-17,AR,353.0,375735.0,31762.0,406849.0
2020-07-17,AS,0.0,1037.0,0.0,1037.0
2020-07-17,AZ,2583.0,626445.0,138523.0,1110415.0
2020-07-17,CA,7475.0,,366164.0,6044099.0
2020-07-17,CO,1751.0,391439.0,39344.0,534621.0
2020-07-17,CT,4396.0,,47893.0,697658.0
2020-07-17,DC,577.0,,11115.0,141607.0
2020-07-17,DE,521.0,135273.0,13337.0,202770.0
2020-07-17,FL,4912.0,2553527.0,321747.0,3344252.0
2020-07-17,GA,3132.0,,135183.0,1211135.0
2020-07-17,GU,5.0,17938.0,314.0,18252.0
2020-07-17,HI,22.0,99893.0,1311.0,120447.0
2020-07-17,IA,784.0,364731.0,37722.0,402453.0
2020-07-17,ID,114.0,127186.0,13133.0,139481.0
2020-07-17,IL,7465.0,2006965.0,160509.0,2167474.0
2020-07-17,IN,2803.0,549822.0,54813.0,803680.0
2020-07-17,KS,299.0,227388.0,21965.0,249353.0
2020-07-17,KY,658.0,,21605.0,482064.0
2020-07-17,LA,3509.0,955350.0,88590.0,1043940.0
2020-07-17,MA,8402.0,901708.0,112879.0,1358139.0
2020-07-17,MD,3359.0,631845.0,76371.0,891359.0
2020-07-17,ME,115.0,129809.0,3636.0,133445.0
2020-07-17,MI,6355.0,1344913.0,80593.0,1425506.0
2020-07-17,MN,1573.0,774498.0,45013.0,819511.0
2020-07-17,MO,1121.0,506608.0,31288.0,677038.0
2020-07-17,MP,2.0,10664.0,37.0,10701.0
2020-07-17,MS,1332.0,330635.0,40829.0,371464.0
2020-07-17,MT,37.0,128038.0,2366.0,130404.0
2020-07-17,NC,1606.0,1248497.0,95477.0,1343974.0
2020-07-17,ND,94.0,124683.0,4781.0,240870.0
2020-07-17,NE,299.0,204062.0,22134.0,285813.0
2020-07-17,NH,395.0,135621.0,6165.0,194852.0
2020-07-17,NJ,15477.0,1592377.0,178221.0,1770598.0
2020-07-17,NM,565.0,435842.0,16456.0,452298.0
2020-07-17,NV,637.0,343712.0,33295.0,522482.0
2020-07-17,NY,25024.0,,405551.0,4999449.0
2020-07-17,OH,3112.0,,72280.0,1194612.0
2020-07-17,OK,445.0,440904.0,24140.0,465044.0
2020-07-17,OR,249.0,305437.0,13509.0,497184.0
2020-07-17,PA,6992.0,899912.0,99478.0,1252795.0
2020-07-17,PR,177.0,255766.0,3272.0,259038.0
2020-07-17,RI,990.0,161408.0,17793.0,309068.0
2020-07-17,SC,1096.0,487315.0,66060.0,553375.0
2020-07-17,SD,116.0,88184.0,7789.0,95973.0
2020-07-17,TN,815.0,1076853.0,73819.0,1150672.0
2020-07-17,TX,3735.0,,307572.0,3669825.0
2020-07-17,UT,235.0,422184.0,32572.0,540797.0
2020-07-17,VA,2013.0,,75433.0,880326.0
2020-07-17,VI,6.0,5790.0,263.0,6053.0
2020-07-17,VT,56.0,77153.0,1336.0,98419.0
2020-07-17,WA,1427.0,,48039.0,908633.0
2020-07-17,WI,840.0,712197.0,44068.0,976125.0
2020-07-17,WV,100.0,217769.0,4783.0,222552.0
2020-07-17,WY,24.0,41927.0,2069.0,67508.0
2020-07-16,AK,17.0,,1695.0,163022.0
2020-07-16,AL,1230.0,490021.0,61088.0,550179.0
2020-07-16,AR,341.0,369847.0,31114.0,400144.0
2020-07-16,AS,0.0,1037.0,0.0,1037.0
2020-07-16,AZ,2492.0,614653.0,134613.0,1089641.0
2020-07-16,CA,7345.0,,356178.0,5915508.0
2020-07-16,CO,1745.0,385623.0,38726.0,525680.0
2020-07-16,CT,4389.0,,47750.0,684447.0
2020-07-16,DC,574.0,,11076.0,140242.0
2020-07-16,DE,521.0,131756.0,13114.0,199257.0
2020-07-16,FL,4782.0,2499843.0,310573.0,3252528.0
2020-07-16,GA,3104.0,,131275.0,1190112.0
2020-07-16,GU,5.0,17697.0,314.0,18011.0
2020-07-16,HI,22.0,98095.0,1292.0,118030.0
2020-07-16,IA,778.0,359319.0,37132.0,396451.0
2020-07-16,ID,110.0,124418.0,12445.0,136055.0
2020-07-16,IL,7452.0,1964657.0,159082.0,2123739.0
2020-07-16,IN,2795.0,541478.0,54080.0,786654.0
2020-07-16,KS,299.0,218441.0,20933.0,239374.0
2020-07-16,KY,650.0,,21083.0,467039.0
2020-07-16,LA,3485.0,937726.0,86411.0,1024137.0
2020-07-16,MA,8380.0,889103.0,112581.0,1340149.0
2020-07-16,MD,3347.0,616865.0,75664.0,867188.0
2020-07-16,ME,114.0,126864.0,3598.0,130462.0
2020-07-16,MI,6348.0,1315315.0,79839.0,1395154.0
2020-07-16,MN,1566.0,760865.0,44347.0,805212.0
2020-07-16,MO,1113.0,498879.0,30422.0,664810.0
2020-07-16,MP,2.0,10664.0,36.0,10700.0
2020-07-16,MS,1308.0,324103.0,39797.0,363900.0
2020-07-16,MT,35.0,125609.0,2231.0,127840.0
2020-07-16,NC,1588.0,1219331.0,93426.0,1312757.0
2020-07-16,ND,93.0,123388.0,4659.0,236849.0
2020-07-16,NE,291.0,201250.0,21979.0,282012.0
2020-07-16,NH,394.0,132159.0,6113.0,191354.0
2020-07-16,NJ,15458.0,1583403.0,178122.0,1761525.0
2020-07-16,NM,562.0,427230.0,16138.0,443368.0
2020-07-16,NV,626.0,338928.0,31915.0,509699.0
2020-07-16,NY,25014.0,,404775.0,4921210.0
2020-07-16,OH,3103.0,,70601.0,1165420.0
2020-07-16,OK,438.0,433376.0,23441.0,456817.0
2020-07-16,OR,247.0,298705.0,13081.0,486780.0
2020-07-16,PA,6973.0,885195.0,98446.0,1229473.0
2020-07-16,PR,172.0,255766.0,3119.0,258885.0
2020-07-16,RI,988.0,159677.0,17711.0,305294.0
2020-07-16,SC,1070.0,475881.0,64083.0,539964.0
2020-07-16,SD,115.0,86342.0,7694.0,94036.0
2020-07-16,TN,796.0,1052157.0,71540.0,1123697.0
2020-07-16,TX,3561.0,,292656.0,3593014.0
2020-07-16,UT,234.0,415825.0,31845.0,531937.0
2020-07-16,VA,2007.0,,74431.0,867931.0
2020-07-16,VI,6.0,5036.0,249.0,5285.0
2020-07-16,VT,56.0,75973.0,1327.0,96784.0
2020-07-16,WA,1421.0,,47039.0,892236.0
2020-07-16,WI,838.0,699670.0,43139.0,953377.0
2020-07-16,WV,99.0,214517.0,4657.0,219174.0
2020-07-16,WY,24.0,41426.0,2026.0,66421.0
2020-07-15,AK,17.0,,1631.0,156093.0
2020-07-15,AL,1211.0,481982.0,59067.0,540207.0
2020-07-15,AR,335.0,365479.0,30297.0,395212.0
2020-07-15,AS,0.0,816.0,0.0,816.0
2020-07-15,AZ,2434.0,604608.0,131354.0,1066295.0
2020-07-15,CA,7227.0,,347634.0,5793276.0
2020-07-15,CO,1744.0,378061.0,38155.0,514742.0
2020-07-15,CT,4380.0,,47636.0,670091.0
2020-07-15,DC,571.0,,11026.0,137944.0
2020-07-15,DE,521.0,130338.0,13050.0,197100.0
2020-07-15,FL,4626.0,2434143.0,296814.0,3149444.0
2020-07-15,GA,3091.0,,127834.0,1165251.0
2020-07-15,GU,5.0,17514.0,313.0,17827.0
2020-07-15,HI,22.0,96293.0,1264.0,115225.0
2020-07-15,IA,762.0,351021.0,36291.0,387312.0
2020-07-15,ID,103.0,122196.0,11718.0,133142.0
2020-07-15,IL,7427.0,1922908.0,157825.0,2080733.0
2020-07-15,IN,2785.0,533219.0,53370.0,771713.0
2020-07-15,KS,299.0,218441.0,20933.0,239374.0
2020-07-15,KY,645.0,,20677.0,458247.0
2020-07-15,LA,3461.0,917069.0,84131.0,1001200.0
2020-07-15,MA,8368.0,876366.0,112347.0,1322563.0
2020-07-15,MD,3341.0,605072.0,75016.0,850297.0
2020-07-15,ME,114.0,124353.0,3578.0,127931.0
2020-07-15,MI,6330.0,1289006.0,78913.0,1367919.0
2020-07-15,MN,1558.0,746755.0,43742.0,790497.0
